location_id,age_group_id,age_group,sex_id,year_id,severity,metric_id,level,cause_name,prev,lower,upper
1,NA,60 plus,3,2021,severe,3,3,Other musculoskeletal disorders,0.008764157,0.005004417,0.013365056
1,NA,60 plus,3,2021,severe,3,3,Atopic dermatitis,0.000121628,4.00E-07,0.000548677
1,NA,60 plus,3,2021,severe,3,3,Psoriasis,0.000944794,0.000660948,0.001234557
1,NA,60 plus,3,2021,severe,3,3,Neonatal preterm birth,0.000285844,0.00024455,0.00033352
1,NA,60 plus,3,2021,severe,3,3,Tetanus,6.89E-08,6.01E-08,7.81E-08
1,NA,60 plus,3,2021,severe,3,3,Hemolytic disease and other neonatal jaundice,2.61E-05,2.23E-05,2.95E-05
1,NA,60 plus,3,2021,severe,3,3,Neonatal encephalopathy due to birth asphyxia and trauma,0.000180388,0.000150347,0.000213858
1,NA,60 plus,3,2021,severe,3,3,Encephalitis,6.12E-06,2.75E-06,1.14E-05
1,NA,60 plus,3,2021,severe,3,3,Opioid use disorders,0.000444097,0.000308629,0.000605138
1,NA,60 plus,3,2021,severe,3,3,Malaria,6.16E-06,5.56E-06,6.92E-06
1,NA,60 plus,3,2021,severe,3,3,Silicosis,1.35E-06,8.69E-07,1.88E-06
1,NA,60 plus,3,2021,severe,3,3,Asbestosis,5.69E-07,3.82E-07,7.94E-07
1,NA,60 plus,3,2021,severe,3,3,Coal workers pneumoconiosis,3.99E-07,2.64E-07,5.60E-07
1,NA,60 plus,3,2021,severe,3,3,Other pneumoconiosis,2.18E-07,1.46E-07,3.00E-07
1,NA,60 plus,3,2021,severe,3,3,Motor neuron disease,6.54E-06,5.49E-06,7.88E-06
1,NA,60 plus,3,2021,severe,3,3,Acute lymphoid leukemia,1.35E-06,9.46E-07,1.59E-06
1,NA,60 plus,3,2021,severe,3,3,Acute myeloid leukemia,6.29E-06,5.64E-06,7.16E-06
1,NA,60 plus,3,2021,severe,3,3,Chronic lymphoid leukemia,4.05E-06,3.38E-06,4.60E-06
1,NA,60 plus,3,2021,severe,3,3,Chronic myeloid leukemia,1.40E-06,1.14E-06,1.59E-06
1,NA,60 plus,3,2021,severe,3,3,Neonatal sepsis and other neonatal infections,9.51E-05,6.05E-05,0.0001325
1,NA,60 plus,3,2021,severe,3,3,Down syndrome,1.51E-07,1.16E-07,1.98E-07
1,NA,60 plus,3,2021,severe,3,3,Other chromosomal abnormalities,6.37E-07,4.52E-07,7.55E-07
1,NA,60 plus,3,2021,severe,3,3,Chronic kidney disease due to hypertension,0.000553872,0.000387793,0.000755056
1,NA,60 plus,3,2021,severe,3,3,Chronic kidney disease due to glomerulonephritis,0.000528959,0.000411305,0.000644263
1,NA,60 plus,3,2021,severe,3,3,Chronic kidney disease due to other and unspecified causes,0.001087,0.000809801,0.001417163
1,NA,60 plus,3,2021,severe,3,3,African trypanosomiasis,8.03E-08,3.69E-08,1.47E-07
1,NA,60 plus,3,2021,severe,3,3,Other leukemia,1.63E-06,1.37E-06,1.98E-06
1,NA,60 plus,3,2021,severe,3,3,Neural tube defects,2.19E-06,1.22E-06,3.51E-06
1,NA,60 plus,3,2021,severe,3,3,Syphilis,5.00E-06,3.64E-06,6.99E-06
1,NA,60 plus,3,2021,severe,3,3,HIV/AIDS resulting in other diseases,0.000117416,6.76E-05,0.000208731
1,NA,60 plus,3,2021,severe,3,3,Subarachnoid hemorrhage,0.000202256,0.000161996,0.000259106
1,NA,60 plus,3,2021,severe,3,3,Chronic kidney disease due to diabetes mellitus type 1,9.10E-05,5.72E-05,0.000135002
1,NA,60 plus,3,2021,severe,3,3,Chronic kidney disease due to diabetes mellitus type 2,0.000575927,0.00045026,0.000726202
1,NA,60 plus,3,2021,severe,3,3,Liver cancer due to NASH,2.25E-06,1.73E-06,2.89E-06
1,NA,60 plus,3,2021,severe,3,3,Other malignant neoplasms,1.45E-05,1.30E-05,1.59E-05
1,NA,60 plus,3,2021,severe,3,3,Meningitis,2.82E-06,1.34E-06,4.85E-06
1,NA,60 plus,3,2021,severe,3,3,Burkitt lymphoma,3.58E-07,1.38E-07,6.89E-07
1,NA,60 plus,3,2021,severe,3,3,Other non-Hodgkin lymphoma,1.99E-05,1.82E-05,2.13E-05
1,NA,60 plus,3,2021,severe,3,3,Other eye cancers,5.09E-07,4.06E-07,6.24E-07
1,NA,60 plus,3,2021,severe,3,3,Soft tissue and other extraosseous sarcomas,2.46E-06,2.16E-06,2.83E-06
1,NA,60 plus,3,2021,severe,3,3,Malignant neoplasm of bone and articular cartilage,1.67E-06,1.29E-06,1.94E-06
1,NA,60 plus,3,2021,severe,3,3,Neuroblastoma and other peripheral nervous cell tumors,1.77E-07,1.44E-07,2.06E-07
1,NA,60 plus,3,2021,severe,3,3,Sickle cell disorders,1.43E-07,6.38E-08,2.29E-07
1,NA,60 plus,3,2021,severe,3,3,Amphetamine use disorders,3.22E-06,2.36E-06,4.68E-06
1,NA,60 plus,3,2021,severe,3,3,Cocaine use disorders,4.42E-06,3.25E-06,6.18E-06
1,NA,60 plus,3,2021,severe,3,3,COVID-19,0.00029117,3.62E-05,0.000983015
1,NA,60 plus,2,2021,severe,3,3,Esophageal cancer,1.62E-05,1.36E-05,1.87E-05
1,NA,60 plus,2,2021,severe,3,3,Liver cancer due to hepatitis B,2.84E-06,2.10E-06,3.47E-06
1,NA,60 plus,2,2021,severe,3,3,Liver cancer due to hepatitis C,8.19E-06,7.03E-06,9.47E-06
1,NA,60 plus,2,2021,severe,3,3,Liver cancer due to alcohol use,2.24E-06,1.68E-06,2.85E-06
1,NA,60 plus,2,2021,severe,3,3,Liver cancer due to other causes,9.12E-07,6.81E-07,1.16E-06
1,NA,60 plus,2,2021,severe,3,3,Larynx cancer,1.98E-06,1.69E-06,2.29E-06
1,NA,60 plus,2,2021,severe,3,3,Breast cancer,5.55E-05,4.89E-05,6.01E-05
1,NA,60 plus,2,2021,severe,3,3,Cervical cancer,2.26E-05,1.98E-05,2.45E-05
1,NA,60 plus,2,2021,severe,3,3,Uterine cancer,1.57E-05,1.39E-05,1.75E-05
1,NA,60 plus,2,2021,severe,3,3,Lip and oral cavity cancer,1.00E-05,9.17E-06,1.10E-05
1,NA,60 plus,2,2021,severe,3,3,Nasopharynx cancer,1.41E-06,1.24E-06,1.58E-06
1,NA,60 plus,2,2021,severe,3,3,Other pharynx cancer,2.40E-06,2.10E-06,2.61E-06
1,NA,60 plus,2,2021,severe,3,3,Gallbladder and biliary tract cancer,1.23E-05,9.47E-06,1.56E-05
1,NA,60 plus,2,2021,severe,3,3,Pancreatic cancer,2.77E-05,2.39E-05,3.03E-05
1,NA,60 plus,2,2021,severe,3,3,Malignant skin melanoma,4.33E-06,3.75E-06,4.82E-06
1,NA,60 plus,2,2021,severe,3,3,Ovarian cancer,1.73E-05,1.57E-05,1.87E-05
1,NA,60 plus,2,2021,severe,3,3,Kidney cancer,8.39E-06,7.17E-06,9.08E-06
1,NA,60 plus,2,2021,severe,3,3,Bladder cancer,8.94E-06,7.58E-06,9.75E-06
1,NA,60 plus,2,2021,severe,3,3,Brain and central nervous system cancer,1.02E-05,8.08E-06,1.15E-05
1,NA,60 plus,2,2021,severe,3,3,Thyroid cancer,3.04E-06,2.58E-06,3.45E-06
1,NA,60 plus,2,2021,severe,3,3,Mesothelioma,7.64E-07,6.51E-07,8.32E-07
1,NA,60 plus,2,2021,severe,3,3,Hodgkin lymphoma,7.12E-07,5.89E-07,8.28E-07
1,NA,60 plus,2,2021,severe,3,3,Multiple myeloma,6.60E-06,5.71E-06,7.42E-06
1,NA,60 plus,2,2021,severe,3,3,Ischemic stroke,0.002695677,0.00197182,0.003886289
1,NA,60 plus,2,2021,severe,3,3,Intracerebral hemorrhage,0.000532314,0.000437333,0.000657206
1,NA,60 plus,2,2021,severe,3,3,Idiopathic epilepsy,0.00142217,0.000793857,0.002736706
1,NA,60 plus,2,2021,severe,3,3,Multiple sclerosis,7.80E-05,6.05E-05,9.86E-05
1,NA,60 plus,2,2021,severe,3,3,Schizophrenia,0.002675618,0.00230629,0.003092717
1,NA,60 plus,2,2021,severe,3,3,Alcohol use disorders,0.000350229,0.000213216,0.000568759
1,NA,60 plus,2,2021,severe,3,3,Major depressive disorder,0.005647774,0.002291346,0.010726708
1,NA,60 plus,2,2021,severe,3,3,Rheumatoid arthritis,0.000789666,0.00041755,0.001248442
1,NA,60 plus,2,2021,severe,3,3,Gout,0.000210587,0.000154739,0.000261985
1,NA,60 plus,2,2021,severe,3,3,Other musculoskeletal disorders,0.010139155,0.005775643,0.015505088
1,NA,60 plus,2,2021,severe,3,3,Atopic dermatitis,0.000134933,4.44E-07,0.000609077
1,NA,60 plus,2,2021,severe,3,3,Psoriasis,0.000900376,0.000630612,0.001176893
1,NA,60 plus,2,2021,severe,3,3,Neonatal preterm birth,0.000335111,0.000288699,0.000389079
1,NA,60 plus,2,2021,severe,3,3,Tetanus,7.48E-08,6.50E-08,8.54E-08
1,NA,60 plus,2,2021,severe,3,3,Hemolytic disease and other neonatal jaundice,2.93E-05,2.50E-05,3.35E-05
1,NA,60 plus,2,2021,severe,3,3,Neonatal encephalopathy due to birth asphyxia and trauma,0.00016243,0.000134648,0.000192932
1,NA,60 plus,2,2021,severe,3,3,Encephalitis,7.69E-06,3.96E-06,1.41E-05
1,NA,60 plus,2,2021,severe,3,3,Opioid use disorders,0.000529303,0.000365459,0.000723347
1,NA,60 plus,2,2021,severe,3,3,Malaria,7.12E-06,6.39E-06,8.00E-06
1,NA,60 plus,2,2021,severe,3,3,Silicosis,1.80E-07,1.15E-07,2.48E-07
1,NA,60 plus,2,2021,severe,3,3,Asbestosis,1.01E-07,6.75E-08,1.37E-07
1,NA,60 plus,2,2021,severe,3,3,Coal workers pneumoconiosis,3.70E-08,2.45E-08,4.98E-08
1,NA,60 plus,2,2021,severe,3,3,Other pneumoconiosis,1.17E-07,7.76E-08,1.57E-07
1,NA,60 plus,2,2021,severe,3,3,Motor neuron disease,5.69E-06,4.74E-06,6.85E-06
1,NA,60 plus,2,2021,severe,3,3,Acute lymphoid leukemia,1.15E-06,7.45E-07,1.44E-06
1,NA,60 plus,2,2021,severe,3,3,Acute myeloid leukemia,5.37E-06,4.58E-06,6.33E-06
1,NA,60 plus,2,2021,severe,3,3,Chronic lymphoid leukemia,3.06E-06,2.42E-06,3.44E-06
1,NA,60 plus,2,2021,severe,3,3,Chronic myeloid leukemia,1.15E-06,9.30E-07,1.51E-06
1,NA,60 plus,2,2021,severe,3,3,Neonatal sepsis and other neonatal infections,9.10E-05,5.73E-05,0.000126214
1,NA,60 plus,2,2021,severe,3,3,Down syndrome,1.80E-07,1.45E-07,2.31E-07
1,NA,60 plus,2,2021,severe,3,3,Other chromosomal abnormalities,7.23E-07,6.00E-07,8.67E-07
1,NA,60 plus,2,2021,severe,3,3,Chronic kidney disease due to hypertension,0.000514241,0.000360949,0.00070021
1,NA,60 plus,2,2021,severe,3,3,Chronic kidney disease due to glomerulonephritis,0.0004318,0.000333487,0.000545146
1,NA,60 plus,2,2021,severe,3,3,Chronic kidney disease due to other and unspecified causes,0.001157519,0.000861776,0.001510149
1,NA,60 plus,2,2021,severe,3,3,African trypanosomiasis,7.54E-08,3.51E-08,1.37E-07
1,NA,60 plus,2,2021,severe,3,3,Other leukemia,1.26E-06,9.42E-07,1.67E-06
1,NA,60 plus,2,2021,severe,3,3,Neural tube defects,2.38E-06,1.32E-06,3.80E-06
1,NA,60 plus,2,2021,severe,3,3,Syphilis,6.18E-07,3.02E-07,1.09E-06
1,NA,60 plus,2,2021,severe,3,3,HIV/AIDS resulting in other diseases,9.55E-05,5.27E-05,0.000162712
1,NA,60 plus,2,2021,severe,3,3,Subarachnoid hemorrhage,0.000213798,0.000164985,0.000289784
1,NA,60 plus,2,2021,severe,3,3,Chronic kidney disease due to diabetes mellitus type 1,7.41E-05,4.61E-05,0.000111429
1,NA,60 plus,2,2021,severe,3,3,Chronic kidney disease due to diabetes mellitus type 2,0.000614326,0.000473713,0.000788619
1,NA,60 plus,2,2021,severe,3,3,Liver cancer due to NASH,2.12E-06,1.66E-06,2.69E-06
1,NA,60 plus,2,2021,severe,3,3,Other malignant neoplasms,1.38E-05,1.19E-05,1.55E-05
1,NA,60 plus,2,2021,severe,3,3,Meningitis,3.65E-06,1.90E-06,5.72E-06
1,NA,60 plus,2,2021,severe,3,3,Burkitt lymphoma,2.52E-07,7.78E-08,5.12E-07
1,NA,60 plus,2,2021,severe,3,3,Other non-Hodgkin lymphoma,1.62E-05,1.43E-05,1.75E-05
1,NA,60 plus,2,2021,severe,3,3,Other eye cancers,4.67E-07,3.68E-07,5.47E-07
1,NA,60 plus,2,2021,severe,3,3,Soft tissue and other extraosseous sarcomas,2.10E-06,1.78E-06,2.35E-06
1,NA,60 plus,2,2021,severe,3,3,Malignant neoplasm of bone and articular cartilage,1.38E-06,1.08E-06,1.61E-06
1,NA,60 plus,2,2021,severe,3,3,Neuroblastoma and other peripheral nervous cell tumors,1.41E-07,1.10E-07,1.66E-07
1,NA,60 plus,2,2021,severe,3,3,Sickle cell disorders,1.64E-07,7.31E-08,2.61E-07
1,NA,60 plus,2,2021,severe,3,3,Amphetamine use disorders,1.93E-06,1.39E-06,2.84E-06
1,NA,60 plus,2,2021,severe,3,3,Cocaine use disorders,2.88E-06,2.12E-06,4.14E-06
1,NA,60 plus,2,2021,severe,3,3,COVID-19,0.000355783,4.44E-05,0.001183767
1,NA,60 plus,2,2021,severe,1,3,Esophageal cancer,9544.010491,7977.860013,11020.64998
1,NA,60 plus,2,2021,severe,1,3,Liver cancer due to hepatitis B,1672.13462,1237.250555,2041.061354
1,NA,60 plus,2,2021,severe,1,3,Liver cancer due to hepatitis C,4817.981907,4136.620108,5572.027618
1,NA,60 plus,2,2021,severe,1,3,Liver cancer due to alcohol use,1316.200494,991.4908083,1674.265866
1,NA,60 plus,2,2021,severe,1,3,Liver cancer due to other causes,536.4623155,400.5561873,681.2093996
1,NA,60 plus,2,2021,severe,1,3,Larynx cancer,1163.388432,997.1380558,1345.932623
1,NA,60 plus,2,2021,severe,1,3,Breast cancer,32667.73136,28748.33314,35343.46255
1,NA,60 plus,2,2021,severe,1,3,Cervical cancer,13307.79922,11644.49555,14438.53315
1,NA,60 plus,2,2021,severe,1,3,Uterine cancer,9259.853988,8192.049915,10292.43115
1,NA,60 plus,2,2021,severe,1,3,Lip and oral cavity cancer,5911.71839,5397.520817,6464.654834
1,NA,60 plus,2,2021,severe,1,3,Nasopharynx cancer,826.9637331,727.2839894,931.4414331
1,NA,60 plus,2,2021,severe,1,3,Other pharynx cancer,1410.536692,1232.80387,1537.32346
1,NA,60 plus,2,2021,severe,1,3,Gallbladder and biliary tract cancer,7229.19552,5570.749136,9157.580239
1,NA,60 plus,2,2021,severe,1,3,Pancreatic cancer,16283.38264,14056.16804,17846.20136
1,NA,60 plus,2,2021,severe,1,3,Malignant skin melanoma,2548.255905,2206.787268,2836.229981
1,NA,60 plus,2,2021,severe,1,3,Ovarian cancer,10201.27203,9244.802649,10996.64516
1,NA,60 plus,2,2021,severe,1,3,Kidney cancer,4936.958384,4218.922724,5344.044039
1,NA,60 plus,2,2021,severe,1,3,Bladder cancer,5258.671663,4461.003487,5736.265481
1,NA,60 plus,2,2021,severe,1,3,Brain and central nervous system cancer,5988.9042,4754.39576,6771.717018
1,NA,60 plus,2,2021,severe,1,3,Thyroid cancer,1790.430725,1516.680744,2030.873685
1,NA,60 plus,2,2021,severe,1,3,Mesothelioma,449.8105133,383.0147961,489.7987346
1,NA,60 plus,2,2021,severe,1,3,Hodgkin lymphoma,418.8494902,346.4553241,486.9768907
1,NA,60 plus,2,2021,severe,1,3,Multiple myeloma,3882.821433,3357.810083,4363.76956
1,NA,60 plus,2,2021,severe,1,3,Ischemic stroke,1586209.976,1160272.573,2286798.574
1,NA,60 plus,2,2021,severe,1,3,Intracerebral hemorrhage,313228.0719,257338.725,386718.1977
1,NA,60 plus,2,2021,severe,1,3,Idiopathic epilepsy,836843.4976,467127.4136,1610352.662
1,NA,60 plus,2,2021,severe,1,3,Multiple sclerosis,45871.81504,35584.88108,58037.60971
1,NA,60 plus,2,2021,severe,1,3,Schizophrenia,1574406.594,1357084.074,1819839.009
1,NA,60 plus,2,2021,severe,1,3,Alcohol use disorders,206084.4322,125462.0983,334673.4749
1,NA,60 plus,2,2021,severe,1,3,Major depressive disorder,3323304.893,1348290.796,6311888.204
1,NA,60 plus,2,2021,severe,1,3,Rheumatoid arthritis,464661.2932,245697.8212,734617.6852
1,NA,60 plus,2,2021,severe,1,3,Gout,123915.2941,91052.75558,154159.0154
1,NA,60 plus,2,2021,severe,1,3,Other musculoskeletal disorders,5966156.241,3398546.157,9123618.091
1,NA,60 plus,2,2021,severe,1,3,Atopic dermatitis,79398.0836,261.0567432,358397.5555
1,NA,60 plus,2,2021,severe,1,3,Psoriasis,529805.9005,371069.3393,692516.0183
1,NA,60 plus,2,2021,severe,1,3,Neonatal preterm birth,197188.7248,169878.5461,228944.4546
1,NA,60 plus,2,2021,severe,1,3,Tetanus,43.99501421,38.25507433,50.25046033
1,NA,60 plus,2,2021,severe,1,3,Hemolytic disease and other neonatal jaundice,17252.32809,14693.91591,19701.71605
1,NA,60 plus,2,2021,severe,1,3,Neonatal encephalopathy due to birth asphyxia and trauma,95578.1435,79230.60031,113526.2598
1,NA,60 plus,2,2021,severe,1,3,Encephalitis,4524.299022,2327.738928,8272.138345
1,NA,60 plus,2,2021,severe,1,3,Opioid use disorders,311456.3289,215045.9699,425637.1513
1,NA,60 plus,2,2021,severe,1,3,Malaria,4192.011219,3759.342915,4709.817122
1,NA,60 plus,2,2021,severe,1,3,Silicosis,105.8538916,67.90623713,146.1837304
1,NA,60 plus,2,2021,severe,1,3,Asbestosis,59.69782104,39.70956559,80.74081219
1,NA,60 plus,2,2021,severe,1,3,Coal workers pneumoconiosis,21.75027623,14.43879435,29.27754966
1,NA,60 plus,2,2021,severe,1,3,Other pneumoconiosis,69.09304414,45.6332216,92.13609224
1,NA,60 plus,2,2021,severe,1,3,Motor neuron disease,3346.006714,2788.351747,4033.009431
1,NA,60 plus,2,2021,severe,1,3,Acute lymphoid leukemia,678.5846393,438.3714498,844.6703894
1,NA,60 plus,2,2021,severe,1,3,Acute myeloid leukemia,3160.070378,2695.05098,3726.442773
1,NA,60 plus,2,2021,severe,1,3,Chronic lymphoid leukemia,1798.266709,1425.652499,2021.575765
1,NA,60 plus,2,2021,severe,1,3,Chronic myeloid leukemia,677.4218911,547.1308492,890.0187767
1,NA,60 plus,2,2021,severe,1,3,Neonatal sepsis and other neonatal infections,53566.49851,33731.91781,74267.98333
1,NA,60 plus,2,2021,severe,1,3,Down syndrome,105.6411092,85.29114813,135.9549388
1,NA,60 plus,2,2021,severe,1,3,Other chromosomal abnormalities,425.6828409,353.0263287,510.1157072
1,NA,60 plus,2,2021,severe,1,3,Chronic kidney disease due to hypertension,302593.294,212392.08,412022.4955
1,NA,60 plus,2,2021,severe,1,3,Chronic kidney disease due to glomerulonephritis,254083.0616,196233.0957,320778.8648
1,NA,60 plus,2,2021,severe,1,3,Chronic kidney disease due to other and unspecified causes,681115.6775,507092.2897,888612.7857
1,NA,60 plus,2,2021,severe,1,3,African trypanosomiasis,44.37296068,20.6648169,80.37007796
1,NA,60 plus,2,2021,severe,1,3,Other leukemia,741.2338082,554.3418963,981.4657476
1,NA,60 plus,2,2021,severe,1,3,Neural tube defects,1399.029782,776.9126401,2234.888637
1,NA,60 plus,2,2021,severe,1,3,Syphilis,363.4898963,177.5991124,642.191069
1,NA,60 plus,2,2021,severe,1,3,HIV/AIDS resulting in other diseases,56204.53446,30999.38033,95744.0958
1,NA,60 plus,2,2021,severe,1,3,Subarachnoid hemorrhage,125804.5742,97081.53177,170517.0605
1,NA,60 plus,2,2021,severe,1,3,Chronic kidney disease due to diabetes mellitus type 1,43590.67235,27154.70717,65567.72033
1,NA,60 plus,2,2021,severe,1,3,Chronic kidney disease due to diabetes mellitus type 2,361486.4272,278745.7721,464045.0162
1,NA,60 plus,2,2021,severe,1,3,Liver cancer due to NASH,1246.344429,974.0808123,1581.83412
1,NA,60 plus,2,2021,severe,1,3,Other malignant neoplasms,8115.709858,7028.209136,9123.11469
1,NA,60 plus,2,2021,severe,1,3,Meningitis,2149.331293,1120.148601,3364.360268
1,NA,60 plus,2,2021,severe,1,3,Burkitt lymphoma,148.4743567,45.79618469,301.1304056
1,NA,60 plus,2,2021,severe,1,3,Other non-Hodgkin lymphoma,9511.958923,8416.111992,10269.6969
1,NA,60 plus,2,2021,severe,1,3,Other eye cancers,274.6284765,216.4676643,321.7316064
1,NA,60 plus,2,2021,severe,1,3,Soft tissue and other extraosseous sarcomas,1232.942152,1049.249995,1383.111375
1,NA,60 plus,2,2021,severe,1,3,Malignant neoplasm of bone and articular cartilage,809.1100197,636.8873782,944.7388277
1,NA,60 plus,2,2021,severe,1,3,Neuroblastoma and other peripheral nervous cell tumors,82.9350602,64.56629723,97.91323212
1,NA,60 plus,2,2021,severe,1,3,Sickle cell disorders,96.34933366,42.99272979,153.4251038
1,NA,60 plus,2,2021,severe,1,3,Amphetamine use disorders,1135.061364,817.9997114,1673.937963
1,NA,60 plus,2,2021,severe,1,3,Cocaine use disorders,1697.585742,1244.957471,2433.363687
1,NA,60 plus,2,2021,severe,1,3,COVID-19,209352.1683,26125.08436,696561.1009
1,NA,60 plus,1,2021,severe,1,3,Esophageal cancer,23961.16966,20721.74306,27437.58104
1,NA,60 plus,1,2021,severe,1,3,Liver cancer due to hepatitis B,6202.493614,4842.152626,7772.427042
1,NA,60 plus,1,2021,severe,1,3,Liver cancer due to hepatitis C,5223.3732,4440.858102,6087.817182
1,NA,60 plus,1,2021,severe,1,3,Liver cancer due to alcohol use,4542.9405,3724.351417,5709.323301
1,NA,60 plus,1,2021,severe,1,3,Liver cancer due to other causes,521.8118156,402.1203651,662.4177085
1,NA,60 plus,1,2021,severe,1,3,Larynx cancer,6575.975938,6001.567395,7139.205245
1,NA,60 plus,1,2021,severe,1,3,Breast cancer,1044.603419,722.798956,1246.742292
1,NA,60 plus,1,2021,severe,1,3,Lip and oral cavity cancer,10381.47743,9561.250081,11244.13486
1,NA,60 plus,1,2021,severe,1,3,Nasopharynx cancer,2139.466313,1887.069932,2512.371945
1,NA,60 plus,1,2021,severe,1,3,Other pharynx cancer,5810.910079,5429.706402,6204.588624
1,NA,60 plus,1,2021,severe,1,3,Gallbladder and biliary tract cancer,5838.601327,4372.501927,6858.976215
1,NA,60 plus,1,2021,severe,1,3,Pancreatic cancer,16791.71945,15309.55586,18147.94939
1,NA,60 plus,1,2021,severe,1,3,Malignant skin melanoma,3815.93205,3431.609959,4096.227926
1,NA,60 plus,1,2021,severe,1,3,Testicular cancer,352.6306343,320.6369562,377.2203786
1,NA,60 plus,1,2021,severe,1,3,Kidney cancer,8966.929078,8270.982268,9521.306451
1,NA,60 plus,1,2021,severe,1,3,Bladder cancer,17152.55766,15697.28055,19294.84838
1,NA,60 plus,1,2021,severe,1,3,Brain and central nervous system cancer,6508.545315,5150.923686,7459.377806
1,NA,60 plus,1,2021,severe,1,3,Thyroid cancer,1238.354498,1107.010612,1355.814792
1,NA,60 plus,1,2021,severe,1,3,Mesothelioma,1356.185364,1239.288906,1437.092355
1,NA,60 plus,1,2021,severe,1,3,Hodgkin lymphoma,620.0275147,459.1274187,774.3582906
1,NA,60 plus,1,2021,severe,1,3,Multiple myeloma,4749.542638,4261.347397,5045.096462
1,NA,60 plus,1,2021,severe,1,3,Ischemic stroke,1848826.694,1459897.805,2274286.796
1,NA,60 plus,1,2021,severe,1,3,Intracerebral hemorrhage,375607.3426,312179.7037,439978.5625
1,NA,60 plus,1,2021,severe,1,3,Idiopathic epilepsy,787098.3394,441670.9866,1519231.588
1,NA,60 plus,1,2021,severe,1,3,Multiple sclerosis,20131.42309,15682.06212,25945.27944
1,NA,60 plus,1,2021,severe,1,3,Schizophrenia,1486698.485,1280990.656,1734488.609
1,NA,60 plus,1,2021,severe,1,3,Alcohol use disorders,620890.7366,402164.4418,985485.1623
1,NA,60 plus,1,2021,severe,1,3,Major depressive disorder,1835516.642,740232.1908,3449536.958
1,NA,60 plus,1,2021,severe,1,3,Rheumatoid arthritis,182456.4778,95850.08146,289425.9126
1,NA,60 plus,1,2021,severe,1,3,Gout,292002.0663,212418.2556,369566.7195
1,NA,60 plus,1,2021,severe,1,3,Other musculoskeletal disorders,3658644.039,2095313.671,5583323.915
1,NA,60 plus,1,2021,severe,1,3,Atopic dermatitis,54174.12828,177.7918661,244160.1028
1,NA,60 plus,1,2021,severe,1,3,Psoriasis,507766.7288,354754.8317,663275.1798
1,NA,60 plus,1,2021,severe,1,3,Neonatal preterm birth,116725.465,99097.64011,137327.6403
1,NA,60 plus,1,2021,severe,1,3,Tetanus,31.64914672,27.8013733,35.80017398
1,NA,60 plus,1,2021,severe,1,3,Hemolytic disease and other neonatal jaundice,11442.89429,9790.550682,12836.51293
1,NA,60 plus,1,2021,severe,1,3,Neonatal encephalopathy due to birth asphyxia and trauma,102524.5701,85133.61717,121333.0691
1,NA,60 plus,1,2021,severe,1,3,Encephalitis,2199.447633,772.1009884,4678.390611
1,NA,60 plus,1,2021,severe,1,3,Opioid use disorders,176251.6604,123890.218,239046.3575
1,NA,60 plus,1,2021,severe,1,3,Malaria,2571.405543,2331.261089,2896.798325
1,NA,60 plus,1,2021,severe,1,3,Silicosis,1379.906305,888.3200225,1918.3951
1,NA,60 plus,1,2021,severe,1,3,Asbestosis,565.1976599,379.9847379,792.5374792
1,NA,60 plus,1,2021,severe,1,3,Coal workers pneumoconiosis,415.9336033,274.8051863,585.3835423
1,NA,60 plus,1,2021,severe,1,3,Other pneumoconiosis,170.8083541,114.2467291,234.2381516
1,NA,60 plus,1,2021,severe,1,3,Motor neuron disease,3831.872209,3255.17586,4616.589378
1,NA,60 plus,1,2021,severe,1,3,Acute lymphoid leukemia,801.6411624,537.4134848,1020.304793
1,NA,60 plus,1,2021,severe,1,3,Acute myeloid leukemia,3747.556039,3340.804357,4372.646421
1,NA,60 plus,1,2021,severe,1,3,Chronic lymphoid leukemia,2653.110057,2238.972939,2986.738246
1,NA,60 plus,1,2021,severe,1,3,Chronic myeloid leukemia,856.3246504,595.167515,973.5637235
1,NA,60 plus,1,2021,severe,1,3,Neonatal sepsis and other neonatal infections,50860.6217,32721.1204,71260.83904
1,NA,60 plus,1,2021,severe,1,3,Down syndrome,60.61626816,29.39666379,84.95329219
1,NA,60 plus,1,2021,severe,1,3,Other chromosomal abnormalities,273.5436211,118.4171477,374.5564352
1,NA,60 plus,1,2021,severe,1,3,Chronic kidney disease due to hypertension,305669.6339,213482.7569,416247.4447
1,NA,60 plus,1,2021,severe,1,3,Chronic kidney disease due to glomerulonephritis,326819.8807,257912.6123,406878.9298
1,NA,60 plus,1,2021,severe,1,3,Chronic kidney disease due to other and unspecified causes,512627.7413,376924.0747,663492.6151
1,NA,60 plus,1,2021,severe,1,3,African trypanosomiasis,43.80579991,19.85910821,80.92646851
1,NA,60 plus,1,2021,severe,1,3,Other leukemia,1053.449756,787.2232335,1406.250437
1,NA,60 plus,1,2021,severe,1,3,Neural tube defects,1003.405371,556.8676037,1625.930251
1,NA,60 plus,1,2021,severe,1,3,Syphilis,5123.326767,3659.428258,7245.320602
1,NA,60 plus,1,2021,severe,1,3,HIV/AIDS resulting in other diseases,72741.45452,40603.58777,143617.1742
1,NA,60 plus,1,2021,severe,1,3,Subarachnoid hemorrhage,96313.39127,79673.07072,114033.4022
1,NA,60 plus,1,2021,severe,1,3,Chronic kidney disease due to diabetes mellitus type 1,56324.30306,35670.97107,82881.06898
