IncomeGroupCountry,age_group_id,sex_id,year_id,cause_name,level,severity,metric_id,mean,lower,upper
Low,22,1,2021,Prostate cancer,3,moderate and severe,1,22143.3465465379,15664.8363775478,27812.0018592014
Low,22,1,2021,Colon and rectum cancer,3,moderate and severe,1,9919.94354931323,8347.34375549773,11805.6031899649
Low,22,1,2021,Lip and oral cavity cancer,3,moderate and severe,1,2394.43892669924,1895.54108857099,2784.8458076187
Low,22,1,2021,Nasopharynx cancer,3,moderate and severe,1,1374.11311018992,1052.80791060054,1737.00392659005
Low,22,1,2021,Other pharynx cancer,3,moderate and severe,1,469.5893550676,344.678501080594,609.812233501304
Low,22,1,2021,Gallbladder and biliary tract cancer,3,moderate and severe,1,442.955773016739,286.940344079402,551.237555143408
Low,22,1,2021,Pancreatic cancer,3,moderate and severe,1,1706.94104605188,1305.27450345479,2120.43949083304
Low,22,1,2021,Malignant skin melanoma,3,moderate and severe,1,621.100618017631,376.4760044184,871.662899075924
Low,22,1,2021,Testicular cancer,3,moderate and severe,1,734.729702379948,578.308908492855,870.484190880927
Low,22,1,2021,Kidney cancer,3,moderate and severe,1,1646.76016960535,1241.57111012111,2093.03989225093
Low,22,1,2021,Bladder cancer,3,moderate and severe,1,9026.1135406863,7209.6160096632,11998.6723116845
Low,22,1,2021,Brain and central nervous system cancer,3,moderate and severe,1,3292.35802990269,2156.52436971047,4023.28619303462
Low,22,1,2021,Thyroid cancer,3,moderate and severe,1,901.331830921355,720.780058790422,1117.51012525168
Low,22,1,2021,Mesothelioma,3,moderate and severe,1,160.679525018592,89.7978774850914,298.333739688703
Low,22,1,2021,Hodgkin lymphoma,3,moderate and severe,1,1552.18897694083,666.080147294212,2406.80666300027
Low,22,1,2021,Multiple myeloma,3,moderate and severe,1,851.121301280495,501.622863714716,1253.95005855811
Low,22,1,2021,Ischemic heart disease,3,moderate and severe,1,68021.6529305869,52833.0135276465,86022.266615214
Low,22,1,2021,Ischemic stroke,3,moderate and severe,1,404079.356144678,385716.329376874,425010.218765296
Low,22,1,2021,Intracerebral hemorrhage,3,moderate and severe,1,150817.095796944,142099.468408724,159970.869761906
Low,22,1,2021,Hypertensive heart disease,3,moderate and severe,1,128405.951211433,96633.2031956456,161523.939735353
Low,22,1,2021,Endocarditis,3,moderate and severe,1,5237.05685921025,3578.90282015382,7206.0471410021
Low,22,1,2021,Other cardiovascular and circulatory diseases,3,moderate and severe,1,633711.101724157,459981.929714375,819607.313076808
Low,22,1,2021,Chronic obstructive pulmonary disease,3,moderate and severe,1,890049.560705943,749643.049511012,1063634.20845629
Low,22,1,2021,Silicosis,3,moderate and severe,1,1296.51935006492,1037.51069839351,1592.56975276494
Low,22,1,2021,Asbestosis,3,moderate and severe,1,381.279259344508,290.886480534191,465.274414988985
Low,22,1,2021,Coal workers pneumoconiosis,3,moderate and severe,1,162.617721802693,129.035097746914,199.711297236062
Low,22,1,2021,Other pneumoconiosis,3,moderate and severe,1,609.439474651093,467.131566664634,741.876046763822
Low,22,1,2021,Interstitial lung disease and pulmonary sarcoidosis,3,moderate and severe,1,11471.4900155024,9066.28254974968,14529.2726473128
Low,22,1,2021,Vascular intestinal disorders,3,moderate and severe,1,1636.91380679085,1409.43881362679,1999.86070352762
Low,22,1,2021,Alzheimer's disease and other dementias,3,moderate and severe,1,220867.039094404,189420.875469063,260232.016717393
Low,22,1,2021,Parkinson's disease,3,moderate and severe,1,51179.0829056951,43836.8680901049,59772.1934398096
Low,22,1,2021,Idiopathic epilepsy,3,moderate and severe,1,1039384.62284126,708231.70033129,1394581.73460696
Low,22,1,2021,Multiple sclerosis,3,moderate and severe,1,15037.8451693627,12633.5209158497,18182.9276135585
Low,22,1,2021,Other neurological disorders,3,moderate and severe,1,2135.91859875405,1439.99770395998,2897.86136080772
Low,22,1,2021,Schizophrenia,3,moderate and severe,1,586567.150741735,473462.883169758,729889.62099561
Low,22,1,2021,Alcohol use disorders,3,moderate and severe,1,552864.30851665,399078.827163673,714514.986678606
Low,22,1,2021,Major depressive disorder,3,moderate and severe,1,3301108.3055839,2278124.04640333,4389542.13221973
Low,22,1,2021,Bipolar disorder,3,moderate and severe,1,784609.409314049,508436.928932401,1105860.70427621
Low,22,1,2021,Anxiety disorders,3,moderate and severe,1,2219491.47805843,1436114.48628967,3378014.26718638
Low,22,1,2021,Anorexia nervosa,3,moderate and severe,1,68033.515764105,46567.8902844819,98006.0757107149
Low,22,1,2021,Bulimia nervosa,3,moderate and severe,1,272270.081506275,188513.387585231,381913.832334635
Low,22,1,2021,Idiopathic developmental intellectual disability,3,moderate and severe,1,122822.423407443,21211.7171054094,285168.191792416
Low,22,1,2021,Thalassemias,3,moderate and severe,1,1945.4288759433,1309.9158696591,2715.72277551604
Low,22,1,2021,Other hemoglobinopathies and hemolytic anemias,3,moderate and severe,1,2257.36152936383,1483.93357717074,3191.75605050897
Low,22,1,2021,Rheumatoid arthritis,3,moderate and severe,1,25516.9880314978,16730.1315147501,36102.8924255325
Low,22,1,2021,Osteoarthritis hip,3,moderate and severe,1,46684.3333712959,139.461538137508,167171.727692946
Low,22,1,2021,Osteoarthritis knee,3,moderate and severe,1,476930.213782246,1416.16563543408,1747740.90329304
Low,22,1,2021,Low back pain,3,moderate and severe,1,3874455.51658368,3382297.48673846,4493013.67364064
Low,22,1,2021,Neck pain,3,moderate and severe,1,1002745.34015414,765369.924711044,1363279.13440235
Low,22,1,2021,Gout,3,moderate and severe,1,120651.493358385,91235.8327878673,150039.702831789
Low,22,1,2021,Other musculoskeletal disorders,3,moderate and severe,1,1290817.2714593,966854.275293093,1657425.07669944
Low,22,1,2021,Other congenital birth defects,3,moderate and severe,1,333045.877352878,162142.948534672,597368.393627733
Low,22,1,2021,Atopic dermatitis,3,moderate and severe,1,321098.850840823,62025.4716620779,600530.60213703
Low,22,1,2021,Psoriasis,3,moderate and severe,1,139142.896743758,116741.399630695,168774.047460003
Low,22,1,2021,Urticaria,3,moderate and severe,1,611729.856706525,464716.418049301,781283.308584428
Low,22,1,2021,Glaucoma,3,moderate and severe,1,166738.986381891,137195.123067769,197198.823304398
Low,22,1,2021,Cataract,3,moderate and severe,1,531409.333551198,480231.655981396,602104.826585195
Low,22,1,2021,Age-related macular degeneration,3,moderate and severe,1,45963.3288877063,37751.7721066387,59240.0187893758
Low,22,1,2021,Refraction disorders,3,moderate and severe,1,290022.819741256,260651.708338453,324023.295705807
Low,22,1,2021,Age-related and other hearing loss,3,moderate and severe,1,1240019.37907072,961615.936894914,1524822.29552577
Low,22,1,2021,Other vision loss,3,moderate and severe,1,401268.071152997,342059.231530197,456167.397700832
Low,22,1,2021,Contact dermatitis,3,moderate and severe,1,165248.645271785,99612.7753894434,239096.82215361
Low,22,1,2021,Diarrheal diseases,3,moderate and severe,1,630.478977833787,421.182494791864,881.440877404258
Low,22,1,2021,Lower respiratory infections,3,moderate and severe,1,665.967975450702,390.028300542647,1071.78468118982
Low,22,1,2021,Other mental disorders,3,moderate and severe,1,334782.803554014,210406.818758524,536524.851329297
Low,22,1,2021,Cysticercosis,3,moderate and severe,1,119386.682219788,82102.8988725385,164412.7098681
Low,22,1,2021,Opioid use disorders,3,moderate and severe,1,199560.574697911,166129.962464468,230660.096775345
Low,22,1,2021,Hemolytic disease and other neonatal jaundice,3,moderate and severe,1,89547.325064776,81733.978227849,99366.3022642667
Low,22,1,2021,Neonatal preterm birth,3,moderate and severe,1,885628.979205806,782399.262238502,992873.169452006
Low,22,1,2021,Neonatal encephalopathy due to birth asphyxia and trauma,3,moderate and severe,1,508743.379865982,399348.082174489,613999.473298047
Low,22,1,2021,Tetanus,3,moderate and severe,1,215.683184102566,200.005133883665,230.559650198574
Low,22,1,2021,Cystic echinococcosis,3,moderate and severe,1,1242.57422983236,778.487630994548,1745.17247076699
Low,22,1,2021,Encephalitis,3,moderate and severe,1,29243.3021530185,25795.8478362993,33730.860242508
Low,22,1,2021,Cocaine use disorders,3,moderate and severe,1,8082.91655981462,5491.61134718815,11298.0900796511
Low,22,1,2021,Amphetamine use disorders,3,moderate and severe,1,49330.2974077991,28131.6187400396,71638.1787120999
Low,22,1,2021,Cannabis use disorders,3,moderate and severe,1,55659.4975891676,33441.1414528966,97639.111194189
Low,22,1,2021,Conduct disorder,3,moderate and severe,1,1857723.57223175,1233920.80140318,2435994.77086862
Low,22,1,2021,Malaria,3,moderate and severe,1,161719.98636767,149780.372609295,171647.239028235
Low,22,1,2021,Atrial fibrillation and flutter,3,moderate and severe,1,214776.268091602,170282.872791359,287651.278557528
Low,22,1,2021,Sickle cell disorders,3,moderate and severe,1,139013.019229397,117014.996467137,167896.967293444
Low,22,1,2021,Otitis media,3,moderate and severe,1,11399.0805239023,8291.76635648102,16039.4727391546
Low,22,1,2021,Rheumatic heart disease,3,moderate and severe,1,17796.3739150562,12488.4649432302,23958.2811488488
Low,22,1,2021,Motor neuron disease,3,moderate and severe,1,1996.30438466208,1555.46046283132,2454.97312094644
Low,22,1,2021,Ebola,3,moderate and severe,1,24.2996152323359,6.33326524786076,64.8746685015295
Low,22,1,2021,Acute lymphoid leukemia,3,moderate and severe,1,2020.05265873861,959.044393927459,2989.91930296308
Low,22,1,2021,Acute myeloid leukemia,3,moderate and severe,1,1151.2889067371,664.952056935987,1930.93150158414
Low,22,1,2021,Chronic lymphoid leukemia,3,moderate and severe,1,1155.73175675023,434.943119225034,1698.76879116331
Low,22,1,2021,Chronic myeloid leukemia,3,moderate and severe,1,239.036324446115,39.6835339387664,449.993867411528
Low,22,1,2021,Down syndrome,3,moderate and severe,1,26305.1536964323,21085.4863725829,32087.6278467587
Low,22,1,2021,Other chromosomal abnormalities,3,moderate and severe,1,100287.739026343,80352.0494360785,123781.876763733
Low,22,1,2021,Neonatal sepsis and other neonatal infections,3,moderate and severe,1,327749.010905431,218842.935362969,435867.720617586
Low,22,1,2021,Autism spectrum disorders,3,moderate and severe,1,1404715.5881723,1130097.30948943,1770617.37531301
Low,22,1,2021,Migraine,3,moderate and severe,1,3155714.14273246,955931.122414853,6108776.93918765
Low,22,1,2021,Tension-type headache,3,moderate and severe,1,348477.301181348,209793.039420376,501297.095435625
Low,22,1,2021,Chronic kidney disease due to hypertension,3,moderate and severe,1,29059.9425348903,23718.3531220279,34415.2697766922
Low,22,1,2021,Chronic kidney disease due to glomerulonephritis,3,moderate and severe,1,26891.8617020023,21832.3714796815,33882.8874512245
Low,22,1,2021,Chronic kidney disease due to other and unspecified causes,3,moderate and severe,1,67339.7748119634,52343.1036641566,82728.7340455145
Low,22,1,2021,African trypanosomiasis,3,moderate and severe,1,345.251319886454,160.055665889026,638.645101835757
Low,22,1,2021,Other leukemia,3,moderate and severe,1,1068.00670176784,368.129004388918,2147.31469440496
Low,22,1,2021,Drug-susceptible tuberculosis,3,moderate and severe,1,1049064.33024477,930166.253961928,1178804.9944997
Low,22,1,2021,Multidrug-resistant tuberculosis without extensive drug resistance,3,moderate and severe,1,33326.879061454,19816.0401476049,54051.3773253351
Low,22,1,2021,Extensively drug-resistant tuberculosis,3,moderate and severe,1,331.909514299105,185.179822741858,553.637517875729
Low,22,1,2021,Myocarditis,3,moderate and severe,1,401.056967419088,306.750447700056,525.511149045861
Low,22,1,2021,Alcoholic cardiomyopathy,3,moderate and severe,1,3417.71717073018,2485.91410777685,4643.13852725358
Low,22,1,2021,Other cardiomyopathy,3,moderate and severe,1,101811.453884214,79279.3469817338,128247.745308693
Low,22,1,2021,Congenital musculoskeletal and limb anomalies,3,moderate and severe,1,634136.540992284,483892.811538131,824426.729364948
Low,22,1,2021,Digestive congenital anomalies,3,moderate and severe,1,336.013826394681,130.924903461008,664.294703588038
Low,22,1,2021,Urogenital congenital anomalies,3,moderate and severe,1,49067.6540208995,31434.8768077598,69789.1672724793
Low,22,1,2021,Neural tube defects,3,moderate and severe,1,94284.9627106248,81259.0664795061,106741.39772638
Low,22,1,2021,Protein-energy malnutrition,3,moderate and severe,1,11214.6795042917,7020.74483909734,17660.3446203793
Low,22,1,2021,Non-melanoma skin cancer (squamous-cell carcinoma),3,moderate and severe,1,28.9943412237332,14.0546677221596,44.647979195713
Low,22,1,2021,Syphilis,3,moderate and severe,1,55520.0400324798,52618.9019172577,58938.8127917742
Low,22,1,2021,"Inguinal, femoral, and abdominal hernia",3,moderate and severe,1,175631.167339533,129592.628429835,229852.849520287
Low,22,1,2021,Pancreatitis,3,moderate and severe,1,10951.1530925752,4102.52831515025,20583.4135875551
Low,22,1,2021,Acne vulgaris,3,moderate and severe,1,242830.55156432,93754.1258484026,527983.337459704
Low,22,1,2021,Congenital heart anomalies,3,moderate and severe,1,70887.8447014533,54848.3375776007,88059.9179434005
Low,22,1,2021,Peptic ulcer disease,3,moderate and severe,1,7173.65081374124,5787.16126642335,8667.11928217687
Low,22,1,2021,Gastritis and duodenitis,3,moderate and severe,1,6262.59375444239,5289.00128066384,7866.26024941639
Low,22,1,2021,HIV/AIDS resulting in other diseases,3,moderate and severe,1,344651.418598397,240389.030465895,450163.205520412
Low,22,1,2021,HIV/AIDS - Drug-susceptible Tuberculosis,3,moderate and severe,1,141244.714031111,125464.734410999,160531.46375412
Low,22,1,2021,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,3,moderate and severe,1,6031.02160457397,3257.36962046372,9508.21454840841
Low,22,1,2021,HIV/AIDS - Extensively drug-resistant Tuberculosis,3,moderate and severe,1,44.9911634761098,27.4882513248591,68.6224712462779
Low,22,1,2021,Subarachnoid hemorrhage,3,moderate and severe,1,52028.6682203597,48245.4067180358,56503.071105542
Low,22,1,2021,Chronic kidney disease due to diabetes mellitus type 1,3,moderate and severe,1,7954.59173788598,5978.38190852554,11209.2338169449
Low,22,1,2021,Chronic kidney disease due to diabetes mellitus type 2,3,moderate and severe,1,39626.417107095,31321.2261669848,51301.3884122457
Low,22,1,2021,Non-rheumatic calcific aortic valve disease,3,moderate and severe,1,1146.70384292874,666.376434550697,1939.5341793148
Low,22,1,2021,Non-rheumatic degenerative mitral valve disease,3,moderate and severe,1,2171.84576242887,1350.47479264621,3744.11297377857
Low,22,1,2021,Other non-rheumatic valve diseases,3,moderate and severe,1,153.189299540988,117.760101184055,198.026446437842
Low,22,1,2021,Liver cancer due to NASH,3,moderate and severe,1,500.507692930683,334.472103224927,734.51566771251
Low,22,1,2021,Diabetes mellitus type 1,3,moderate and severe,1,4648.69491640353,3452.04352134355,5956.4869272293
Low,22,1,2021,Diabetes mellitus type 2,3,moderate and severe,1,135079.053854116,102984.385758246,166397.055198628
Low,22,1,2021,Ulcerative colitis,3,moderate and severe,1,15142.0332524823,12206.1424251876,19166.9469435333
Low,22,1,2021,Crohn's disease,3,moderate and severe,1,8735.93886079162,7027.94625616696,10583.8145624458
Low,22,1,2021,Other malignant neoplasms,3,moderate and severe,1,2671.89406259764,1871.8950101496,3461.23531692006
Low,22,1,2021,Meningitis,3,moderate and severe,1,174739.674653277,157246.379996502,196598.833917476
Low,22,1,2021,Osteoarthritis hand,3,moderate and severe,1,120057.088774337,368.342088150614,451103.413183569
Low,22,1,2021,Osteoarthritis other,3,moderate and severe,1,97137.528104016,314.285097695499,356115.193962089
Low,22,1,2021,Burkitt lymphoma,3,moderate and severe,1,734.136729086769,427.336406494733,1209.15724458235
Low,22,1,2021,Other non-Hodgkin lymphoma,3,moderate and severe,1,5961.17952946401,4784.16486557042,7529.86178080648
Low,22,1,2021,Hepatoblastoma,3,moderate and severe,1,308.102819946204,205.95980599255,449.599425258743
Low,22,1,2021,Retinoblastoma,3,moderate and severe,1,322.624714909196,160.621006235616,644.967234783266
Low,22,1,2021,Other eye cancers,3,moderate and severe,1,1332.10884803794,634.021442287585,2407.25313207348
Low,22,1,2021,Soft tissue and other extraosseous sarcomas,3,moderate and severe,1,3430.0578702976,2281.62846838465,6440.44191588846
Low,22,1,2021,Malignant neoplasm of bone and articular cartilage,3,moderate and severe,1,3580.34919510296,2268.63342414364,6138.94674653653
Low,22,1,2021,Neuroblastoma and other peripheral nervous cell tumors,3,moderate and severe,1,268.520356797311,116.157883205232,505.712194300351
Low,22,1,2021,Pulmonary Arterial Hypertension,3,moderate and severe,1,1165.86788890719,922.768507213801,1456.64444995736
Low,22,1,2021,Cirrhosis and other chronic liver diseases due to hepatitis B,3,moderate and severe,1,36211.5358906864,30654.1011808862,42210.5431239287
Low,22,1,2021,Cirrhosis and other chronic liver diseases due to hepatitis C,3,moderate and severe,1,27005.2841007041,20989.9664165198,35186.7110965045
Low,22,1,2021,Cirrhosis and other chronic liver diseases due to alcohol use,3,moderate and severe,1,11702.2607334399,9513.53750306501,14809.7462580351
Low,22,1,2021,Cirrhosis and other chronic liver diseases due to other causes,3,moderate and severe,1,57910.8592044864,46945.0597538941,68810.0628955653
Low,22,1,2021,Cirrhosis and other chronic liver diseases due to NAFLD,3,moderate and severe,1,1583.65942537738,1188.42935773861,2113.23140316863
Low,22,1,2021,G6PD deficiency,3,moderate and severe,1,1165.99870074197,759.411125840678,1659.5392259145
Low,22,1,2021,Thyroid diseases,3,moderate and severe,1,249.630955184038,185.187280082917,357.565337691652
Low,22,1,2021,COVID-19,3,moderate and severe,1,1896363.72957261,629069.597981045,4193679.18874271
Low,22,1,2021,Upper respiratory infections,3,moderate and severe,3,5.22703671695426E-06,3.64119543207278E-06,7.27030676154044E-06
Low,22,1,2021,Schistosomiasis,3,moderate and severe,3,3.86863951770308E-06,3.32252381304278E-06,4.51427133542143E-06
Low,22,1,2021,Onchocerciasis,3,moderate and severe,3,0.00752026948359287,0.00505410354656523,0.00950815907915871
Low,22,1,2021,Trachoma,3,moderate and severe,3,0.000316108150151777,0.000251595209600965,0.000391084645502339
Low,22,1,2021,Dengue,3,moderate and severe,3,2.62959691502069E-05,9.34701041338978E-07,8.86606150917662E-05
Low,22,1,2021,Iodine deficiency,3,moderate and severe,3,0.000288944885100846,0.000119101884010948,0.000441330564269448
Low,22,1,2021,Vitamin A deficiency,3,moderate and severe,3,0.000238589493661708,0.000177689561849115,0.000306443684383737
Low,22,1,2021,Other unspecified infectious diseases,3,moderate and severe,3,1.11624263904443E-06,7.58825592132303E-07,1.61353009667835E-06
Low,22,1,2021,Esophageal cancer,3,moderate and severe,3,2.15041506967069E-05,1.66450586938149E-05,2.64828666785288E-05
Low,22,1,2021,Stomach cancer,3,moderate and severe,3,3.23234533803452E-05,2.18919368341863E-05,3.84320660109027E-05
Low,22,1,2021,injuries,3,moderate and severe,3,0.00841610598970401,0.00650643189162013,0.0112201892042641
Low,22,1,2021,Liver cancer due to hepatitis B,3,moderate and severe,3,1.08822620484157E-05,8.05499404603365E-06,1.38991375798932E-05
Low,22,1,2021,Liver cancer due to hepatitis C,3,moderate and severe,3,3.29561544852241E-06,2.06137905670983E-06,4.94084150125505E-06
Low,22,1,2021,Liver cancer due to alcohol use,3,moderate and severe,3,3.76384508027857E-06,2.58900574481199E-06,5.44222234218746E-06
Low,22,1,2021,Liver cancer due to other causes,3,moderate and severe,3,7.45426752369204E-07,5.15309492121095E-07,1.09966629689343E-06
Low,22,1,2021,Larynx cancer,3,moderate and severe,3,8.26116472662485E-06,6.53768116422165E-06,9.67336581456037E-06
Low,22,1,2021,"Tracheal, bronchus, and lung cancer",3,moderate and severe,3,2.85501734578231E-05,2.13008199877247E-05,3.65649199273722E-05
Low,22,1,2021,Breast cancer,3,moderate and severe,3,4.52320547467862E-06,3.18062430540639E-06,6.89473774948578E-06
Low,22,1,2021,Prostate cancer,3,moderate and severe,3,6.25188507005061E-05,4.42276222646611E-05,7.85235595831591E-05
Low,22,1,2021,Colon and rectum cancer,3,moderate and severe,3,2.8007666700855E-05,2.3567636305514E-05,3.33315807396888E-05
Low,22,1,2021,Lip and oral cavity cancer,3,moderate and severe,3,6.76038599021948E-06,5.35181301814442E-06,7.86264889566409E-06
Low,22,1,2021,Nasopharynx cancer,3,moderate and severe,3,3.87962913379067E-06,2.97246581228427E-06,4.9042040201306E-06
Low,22,1,2021,Other pharynx cancer,3,moderate and severe,3,1.32582429301357E-06,9.73154789563687E-07,1.7217253002605E-06
Low,22,1,2021,Gallbladder and biliary tract cancer,3,moderate and severe,3,1.25062784805175E-06,8.10138634363593E-07,1.55634733612165E-06
Low,22,1,2021,Pancreatic cancer,3,moderate and severe,3,4.81932539819136E-06,3.68527230665709E-06,5.98678432224485E-06
Low,22,1,2021,Malignant skin melanoma,3,moderate and severe,3,1.75359658153873E-06,1.06293089272168E-06,2.46102649994512E-06
Low,22,1,2021,Testicular cancer,3,moderate and severe,3,2.07441347999411E-06,1.63277977124421E-06,2.45769857110168E-06
Low,22,1,2021,Kidney cancer,3,moderate and severe,3,4.64941254325417E-06,3.5054140847495E-06,5.90942512952263E-06
Low,22,1,2021,Bladder cancer,3,moderate and severe,3,2.54840542584658E-05,2.03554104149892E-05,3.38766862218388E-05
Low,22,1,2021,Brain and central nervous system cancer,3,moderate and severe,3,9.29554345778328E-06,6.08866527101393E-06,1.13592237875655E-05
Low,22,1,2021,Thyroid cancer,3,moderate and severe,3,2.54479285913521E-06,2.03502848084477E-06,3.15514407590017E-06
Low,22,1,2021,Mesothelioma,3,moderate and severe,3,4.53657680610892E-07,2.53532594267713E-07,8.42306400765687E-07
Low,22,1,2021,Hodgkin lymphoma,3,moderate and severe,3,4.38240311618603E-06,1.88059041553359E-06,6.79530468047628E-06
Low,22,1,2021,Multiple myeloma,3,moderate and severe,3,2.40302997791882E-06,1.41626672637899E-06,3.54036443100976E-06
Low,22,1,2021,Ischemic heart disease,3,moderate and severe,3,0.000192050264626053,0.000149167122406309,0.000242872649449482
Low,22,1,2021,Ischemic stroke,3,moderate and severe,3,0.00114086535586987,0.00108901974497754,0.00119996091635622
Low,22,1,2021,Intracerebral hemorrhage,3,moderate and severe,3,0.000425812398112302,0.000401199314267847,0.000451656884927287
Low,22,1,2021,Hypertensive heart disease,3,moderate and severe,3,0.000362537454579068,0.000272831244843829,0.000456041775422196
Low,22,1,2021,Endocarditis,3,moderate and severe,3,1.47861469449936E-05,1.01045652975069E-05,2.03453341798309E-05
Low,22,1,2021,Other cardiovascular and circulatory diseases,3,moderate and severe,3,0.00178920063743211,0.00129869898067598,0.00231405434276164
Low,22,1,2021,Chronic obstructive pulmonary disease,3,moderate and severe,3,0.00251293884078809,0.00211651937039204,0.00300303245214878
Low,22,1,2021,Silicosis,3,moderate and severe,3,3.6605532730417E-06,2.92927612891391E-06,4.49641296964754E-06
Low,22,1,2021,Asbestosis,3,moderate and severe,3,1.07649225649164E-06,8.21280035928267E-07,1.31364162252203E-06
Low,22,1,2021,Coal workers pneumoconiosis,3,moderate and severe,3,4.59129926421558E-07,3.64313767759094E-07,5.63858798346716E-07
Low,22,1,2021,Other pneumoconiosis,3,moderate and severe,3,1.72067286426783E-06,1.31888504804012E-06,2.09459025122653E-06
Low,22,1,2021,Interstitial lung disease and pulmonary sarcoidosis,3,moderate and severe,3,3.23882557717397E-05,2.55974662161002E-05,4.10215061899175E-05
Low,22,1,2021,Vascular intestinal disorders,3,moderate and severe,3,4.62161262216052E-06,3.97936664972662E-06,5.6463458440161E-06
Low,22,1,2021,Alzheimer's disease and other dementias,3,moderate and severe,3,0.000623589276028596,0.000534805134721655,0.000734731155765162
Low,22,1,2021,Parkinson's disease,3,moderate and severe,3,0.000144497465026136,0.000123767679178175,0.000168758991774416
Low,22,1,2021,Idiopathic epilepsy,3,moderate and severe,3,0.00293456691016625,0.00199959982748408,0.0039374196250014
Low,22,1,2021,Multiple sclerosis,3,moderate and severe,3,4.24573943701253E-05,3.56690984490425E-05,5.13371244215978E-05
Low,22,1,2021,Other neurological disorders,3,moderate and severe,3,6.03048756443804E-06,4.06564569062489E-06,8.18173356887778E-06
Low,22,1,2021,Schizophrenia,3,moderate and severe,3,0.00165609584106777,0.00133676069436529,0.00206074814152281
Low,22,1,2021,Alcohol use disorders,3,moderate and severe,3,0.00156094026208496,0.00112674701453741,0.00201733986692351
Low,22,1,2021,Major depressive disorder,3,moderate and severe,3,0.0093202487198245,0.00643198609726815,0.012393299659158
Low,22,1,2021,Bipolar disorder,3,moderate and severe,3,0.00221524232644892,0.0014355053507266,0.00312225345527143
Low,22,1,2021,Anxiety disorders,3,moderate and severe,3,0.00626644468830191,0.00405468193204137,0.00953738267115835
Low,22,1,2021,Anorexia nervosa,3,moderate and severe,3,0.00019208375778916,0.000131478364122349,0.000276707371319114
Low,22,1,2021,Bulimia nervosa,3,moderate and severe,3,0.000768719061508197,0.000532242961050093,0.00107828389055855
Low,22,1,2021,Idiopathic developmental intellectual disability,3,moderate and severe,3,0.000346773092113525,5.98885164908284E-05,0.00080513519353247
Low,22,1,2021,Thalassemias,3,moderate and severe,3,5.49266467866252E-06,3.69837659873707E-06,7.66748903060439E-06
Low,22,1,2021,Other hemoglobinopathies and hemolytic anemias,3,moderate and severe,3,6.37336583857189E-06,4.18969289784748E-06,9.01150689101264E-06
Low,22,1,2021,Rheumatoid arthritis,3,moderate and severe,3,7.20438873914129E-05,4.72353441324804E-05,0.000101931807672549
Low,22,1,2021,Osteoarthritis hip,3,moderate and severe,3,0.000131807125989682,3.93751462226247E-07,0.000471987568049646
Low,22,1,2021,Osteoarthritis knee,3,moderate and severe,3,0.0013465502500874,3.9983589536846E-06,0.0049345184733709
Low,22,1,2021,Low back pain,3,moderate and severe,3,0.0109390197853774,0.00954947578288069,0.0126854380600203
Low,22,1,2021,Neck pain,3,moderate and severe,3,0.00283112067455435,0.00216092215117993,0.00384904081628717
Low,22,1,2021,Gout,3,moderate and severe,3,0.000340643754285882,0.000257592473504996,0.000423617530474658
Low,22,1,2021,Other musculoskeletal disorders,3,moderate and severe,3,0.00364445419785097,0.00272978693438033,0.00467952351735416
Low,22,1,2021,Other congenital birth defects,3,moderate and severe,3,0.000940311593773033,0.000457789466026486,0.00168659174149323
Low,22,1,2021,Atopic dermatitis,3,moderate and severe,3,0.000906580722730013,0.000175120828928011,0.00169551982475567
Low,22,1,2021,Psoriasis,3,moderate and severe,3,0.000392851819813074,0.000329604114659924,0.0004765115089129
Low,22,1,2021,Urticaria,3,moderate and severe,3,0.00172713945925471,0.00131206619094532,0.00220585151487972
Low,22,1,2021,Glaucoma,3,moderate and severe,3,0.000470765779402617,0.000387352534897326,0.000556765155915908
Low,22,1,2021,Cataract,3,moderate and severe,3,0.00150036493875571,0.00135587144151216,0.00169996444215065
Low,22,1,2021,Age-related macular degeneration,3,moderate and severe,3,0.000129771463874689,0.000106587204380066,0.000167256466063266
Low,22,1,2021,Refraction disorders,3,moderate and severe,3,0.000818841602331255,0.000735916100314629,0.000914837511355506
Low,22,1,2021,Age-related and other hearing loss,3,moderate and severe,3,0.00350103297452921,0.00271499716917721,0.0043051368607914
Low,22,1,2021,Other vision loss,3,moderate and severe,3,0.0011329280593866,0.000965759623633301,0.0012879291470853
Low,22,1,2021,Contact dermatitis,3,moderate and severe,3,0.000466557995671294,0.000281243678291678,0.000675058690689377
Low,22,1,2021,Diarrheal diseases,3,moderate and severe,3,1.78007515721064E-06,1.18915383698749E-06,2.48863334636181E-06
Low,22,1,2021,Lower respiratory infections,3,moderate and severe,3,1.8802737129646E-06,1.10119403313093E-06,3.02604424880269E-06
Low,22,1,2021,Other mental disorders,3,moderate and severe,3,0.000945215578345482,0.000594056208292026,0.00151480793595817
Low,22,1,2021,Cysticercosis,3,moderate and severe,3,0.000337072725012051,0.000231806825851873,0.000464197841094459
Low,22,1,2021,Opioid use disorders,3,moderate and severe,3,0.000563433252919781,0.00046904627980998,0.000651238697030495
Low,22,1,2021,Hemolytic disease and other neonatal jaundice,3,moderate and severe,3,0.000252825192189828,0.00023076522653186,0.000280547793571534
Low,22,1,2021,Neonatal preterm birth,3,moderate and severe,3,0.00250045790552225,0.00220900226446227,0.00280324788825623
